importerFile,importedModule,importedFile,Internal/external,Mapped correctly?
pandas/core/computation/align.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/check.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/common.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/engines.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/eval.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/expr.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/expressions.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/ops.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/parsing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/pytables.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/computation/scope.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/config_init.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/construction.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/astype.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/cast.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/common.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/concat.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/dtypes.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/generic.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/inference.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/dtypes/missing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/flags.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/frame.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/generic.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/categorical.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/generic.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/groupby.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/grouper.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/indexing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/numba_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/groupby/ops.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexers/objects.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexers/utils.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/accessors.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/api.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/category.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/datetimelike.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/datetimes.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/extension.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/frozen.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/interval.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/multi.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/period.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/range.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexes/timedeltas.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/indexing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/interchange/buffer.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/interchange/column.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/interchange/dataframe.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/interchange/dataframe_protocol.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/interchange/from_dataframe.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/interchange/utils.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/api.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/array_manager.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/blocks.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/concat.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/construction.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/managers.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/internals/ops.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/methods/describe.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/methods/selectn.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/methods/to_dict.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/missing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/nanops.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/__init__.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/array_ops.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/common.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/dispatch.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/docstrings.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/invalid.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/mask_ops.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/ops/missing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/resample.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/concat.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/encoding.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/melt.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/merge.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/pivot.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/reshape.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/tile.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/reshape/util.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/roperator.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/sample.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/series.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/shared_docs.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/sorting.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/strings/accessor.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/strings/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/strings/object_array.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/tools/datetimes.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/tools/numeric.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/tools/timedeltas.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/tools/times.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/util/hashing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/util/numba_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/common.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/doc.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/ewm.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/expanding.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/numba_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/online.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/window/rolling.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/errors/__init__.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/_util.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/clipboards.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/common.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_odfreader.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_odswriter.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_openpyxl.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_pyxlsb.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_util.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_xlrd.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/excel/_xlsxwriter.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/feather_format.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/_color_data.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/console.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/css.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/csvs.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/excel.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/html.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/info.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/printing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/string.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/style.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/style_render.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/formats/xml.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/gbq.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/html.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/json/_json.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/json/_normalize.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/json/_table_schema.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/orc.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/parquet.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/parsers/arrow_parser_wrapper.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/parsers/base_parser.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/parsers/c_parser_wrapper.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/parsers/python_parser.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/parsers/readers.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/pickle.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/pytables.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/sas/sas7bdat.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/sas/sas_constants.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/sas/sas_xport.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/sas/sasreader.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/spss.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/sql.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/stata.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/io/xml.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/plotting/_core.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
