importerFile,importedModule,importedFile,Internal/external,Mapped correctly?
test/distributed/_tensor/test_view_ops.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_dtensor_checkpoint.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
test/distributed/tensor/parallel/test_tp_style.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
test/distributed/tensor/parallel/test_view_sharding_dim_change.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/distributed/_spmd/data_parallel.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/distributed/_spmd/parallel_mode.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/distributed/_tensor/examples/checkpoint_example.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/distributed/tensor/parallel/api.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/distributed/tensor/parallel/fsdp.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/distributed/tensor/parallel/style.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/_tensor/common_dtensor.py,torch.distributed._tensor.Shard,torch/distributed/_tensor/placement_types.py,INTERNAL,MAPPED
test/distributed/_tensor/test_random_ops.py,torch.distributed._tensor.random._calc_shard_linear_idx,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
test/distributed/_tensor/test_random_ops.py,torch.distributed._tensor.random._get_rng_offset,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
torch/distributed/_tensor/dispatch.py,torch.distributed._tensor.random._get_rng_offset,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
test/distributed/_tensor/test_random_ops.py,torch.distributed._tensor.random.get_rng_state,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
test/distributed/_tensor/test_random_ops.py,torch.distributed._tensor.random.is_rng_supported_mesh,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
torch/distributed/_tensor/dispatch.py,torch.distributed._tensor.random.is_rng_supported_mesh,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
test/distributed/_tensor/test_random_ops.py,torch.distributed._tensor.random.manual_seed,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
torch/distributed/_tensor/dispatch.py,torch.distributed._tensor.random.set_post_op_offset,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
torch/distributed/_tensor/dispatch.py,torch.distributed._tensor.random.set_pre_op_offset,torch/distributed/_tensor/random.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/_tensor/common_dtensor.py,torch.distributed._tensor.redistribute,torch/distributed/_tensor/redistribute.py,INTERNAL,MAPPED
torch/distributed/_spmd/data_parallel.py,torch.distributed._tensor.redistribute._redistribute_with_local_tensor,torch/distributed/_tensor/redistribute.py,INTERNAL,MAPPED
torch/distributed/_spmd/distribute.py,torch.distributed._tensor.redistribute._redistribute_with_local_tensor,torch/distributed/_tensor/redistribute.py,INTERNAL,MAPPED
test/distributed/_tensor/test_redistribute.py,torch.distributed._tensor.redistribute.Redistribute,torch/distributed/_tensor/redistribute.py,INTERNAL,MAPPED
torch/distributed/_tensor/api.py,torch.distributed._tensor.redistribute.Redistribute,torch/distributed/_tensor/redistribute.py,INTERNAL,MAPPED
torch/distributed/_tensor/dispatch.py,torch.distributed._tensor.redistribute.redistribute_dtensor,torch/distributed/_tensor/redistribute.py,INTERNAL,MAPPED
torch/distributed/tensor/parallel/api.py,torch.distributed._tensor.sharding_prop._CachingPropagator,torch/distributed/_tensor/sharding_prop.py,INTERNAL,MAPPED
torch/distributed/_tensor/api.py,torch.distributed._tensor.sharding_prop.ShardingPropagator,torch/distributed/_tensor/sharding_prop.py,INTERNAL,MAPPED
torch/distributed/_tensor/dispatch.py,torch.distributed._tensor.sharding_prop.ShardingPropagator,torch/distributed/_tensor/sharding_prop.py,INTERNAL,MAPPED
torch/distributed/_tools/__init__.py,torch.distributed._tools.memory_tracker.MemoryTracker,torch/distributed/_tools/memory_tracker.py,INTERNAL,MAPPED
test/distributed/_tools/test_memory_tracker.py,torch.distributed._tools.MemoryTracker,torch/distributed/_tools/memory_tracker.py,INTERNAL,MAPPED
torch/distributed/examples/memory_tracker_example.py,torch.distributed._tools.MemoryTracker,torch/distributed/_tools/memory_tracker.py,INTERNAL,MAPPED
torch/distributed/fsdp/_state_dict_utils.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
torch/distributed/fsdp/_common_utils.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper._CHECKPOINT_PREFIX,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_optim_state.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper._CHECKPOINT_WRAPPED_MODULE,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
torch/distributed/fsdp/fully_sharded_data_parallel.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper._CHECKPOINT_WRAPPED_MODULE,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
torch/distributed/fsdp/fully_sharded_data_parallel.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.ActivationWrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
benchmarks/dynamo/dist_util.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.apply_activation_checkpointing,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_checkpoint_wrapper.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.apply_activation_checkpointing,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_optim_state.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.apply_activation_checkpointing,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_state_dict.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.apply_activation_checkpointing,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
benchmarks/dynamo/dist_util.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.checkpoint_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_checkpoint_wrapper.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.checkpoint_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_checkpoint.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.checkpoint_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_state_dict.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.checkpoint_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
benchmarks/dynamo/dist_util.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.CheckpointImpl,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_checkpoint_wrapper.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.CheckpointImpl,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_state_dict.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.CheckpointImpl,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_checkpoint_wrapper.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.CheckpointWrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_checkpoint_wrapper.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.offload_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_checkpoint.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.offload_wrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
test/distributed/fsdp/test_checkpoint_wrapper.py,torch.distributed.algorithms._checkpoint.checkpoint_wrapper.OffloadWrapper,torch/distributed/algorithms/_checkpoint/checkpoint_wrapper.py,INTERNAL,MAPPED
torch/distributed/fsdp/_runtime_utils.py,torch.distributed.algorithms._comm_hooks.LOW_PRECISION_HOOKS,torch/distributed/algorithms/_comm_hooks/__init__.py,INTERNAL,MAPPED
torch/distributed/fsdp/fully_sharded_data_parallel.py,torch.distributed.algorithms._comm_hooks.LOW_PRECISION_HOOKS,torch/distributed/algorithms/_comm_hooks/__init__.py,INTERNAL,MAPPED
test/distributed/fsdp/test_fsdp_comm_hooks.py,torch.distributed.algorithms._comm_hooks.default_hooks,torch/distributed/algorithms/_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/_comm_hooks/__init__.py,torch.distributed.algorithms._comm_hooks.default_hooks,torch/distributed/algorithms/_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/fsdp/_init_utils.py,torch.distributed.algorithms._comm_hooks.default_hooks,torch/distributed/algorithms/_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/fsdp/_runtime_utils.py,torch.distributed.algorithms._comm_hooks.default_hooks,torch/distributed/algorithms/_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/_optimizer_overlap/__init__.py,torch.distributed.algorithms._optimizer_overlap.optimizer_overlap._as_overlapped_optim,torch/distributed/algorithms/_optimizer_overlap/optimizer_overlap.py,INTERNAL,MAPPED
test/distributed/algorithms/quantization/test_quantization.py,torch.distributed.algorithms._quantization.quantization,torch/distributed/algorithms/_quantization/quantization.py,INTERNAL,MAPPED
test/distributed/algorithms/quantization/test_quantization.py,torch.distributed.algorithms._quantization.quantization.DQuantType,torch/distributed/algorithms/_quantization/quantization.py,INTERNAL,MAPPED
test/distributed/algorithms/ddp_comm_hooks/test_ddp_hooks.py,torch.distributed.algorithms.ddp_comm_hooks.DDPCommHookType,torch/distributed/algorithms/ddp_comm_hooks/__init__.py,INTERNAL,MAPPED
test/distributed/optim/test_zero_redundancy_optimizer.py,torch.distributed.algorithms.ddp_comm_hooks.ddp_zero_hook.hook_with_zero_step,torch/distributed/algorithms/ddp_comm_hooks/ddp_zero_hook.py,INTERNAL,MAPPED
test/distributed/optim/test_zero_redundancy_optimizer.py,torch.distributed.algorithms.ddp_comm_hooks.ddp_zero_hook.hook_with_zero_step_interleaved,torch/distributed/algorithms/ddp_comm_hooks/ddp_zero_hook.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/__init__.py,torch.distributed.algorithms.ddp_comm_hooks.debugging_hooks,torch/distributed/algorithms/ddp_comm_hooks/debugging_hooks.py,INTERNAL,MAPPED
test/distributed/test_c10d_nccl.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/__init__.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/post_localSGD_hook.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/powerSGD_hook.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/distributed_test.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
test/distributed/optim/test_zero_redundancy_optimizer.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks.allreduce_hook,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/_optimizer_overlap/optimizer_overlap.py,torch.distributed.algorithms.ddp_comm_hooks.default_hooks.allreduce_hook,torch/distributed/algorithms/ddp_comm_hooks/default_hooks.py,INTERNAL,MAPPED
torch/nn/parallel/distributed.py,torch.distributed.algorithms.ddp_comm_hooks.mixed_precision_hooks._AllreduceUpcastHookState,torch/distributed/algorithms/ddp_comm_hooks/mixed_precision_hooks.py,INTERNAL,MAPPED
torch/nn/parallel/distributed.py,torch.distributed.algorithms.ddp_comm_hooks.mixed_precision_hooks._reducer_allreduce_and_upcast_hook,torch/distributed/algorithms/ddp_comm_hooks/mixed_precision_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/__init__.py,torch.distributed.algorithms.ddp_comm_hooks.optimizer_overlap_hooks,torch/distributed/algorithms/ddp_comm_hooks/optimizer_overlap_hooks.py,INTERNAL,MAPPED
torch/nn/parallel/distributed.py,torch.distributed.algorithms.ddp_comm_hooks.optimizer_overlap_hooks._apply_optim_in_backward_hook,torch/distributed/algorithms/ddp_comm_hooks/optimizer_overlap_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/_optimizer_overlap/optimizer_overlap.py,torch.distributed.algorithms.ddp_comm_hooks.optimizer_overlap_hooks._hook_then_optimizer,torch/distributed/algorithms/ddp_comm_hooks/optimizer_overlap_hooks.py,INTERNAL,MAPPED
torch/distributed/algorithms/_optimizer_overlap/optimizer_overlap.py,torch.distributed.algorithms.ddp_comm_hooks.optimizer_overlap_hooks._OptimizerHookState,torch/distributed/algorithms/ddp_comm_hooks/optimizer_overlap_hooks.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/distributed_test.py,torch.distributed.algorithms.ddp_comm_hooks.post_localSGD_hook,torch/distributed/algorithms/ddp_comm_hooks/post_localSGD_hook.py,INTERNAL,MAPPED
test/distributed/test_c10d_common.py,torch.distributed.algorithms.ddp_comm_hooks.powerSGD_hook,torch/distributed/algorithms/ddp_comm_hooks/powerSGD_hook.py,INTERNAL,MAPPED
test/distributed/test_c10d_nccl.py,torch.distributed.algorithms.ddp_comm_hooks.powerSGD_hook,torch/distributed/algorithms/ddp_comm_hooks/powerSGD_hook.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/__init__.py,torch.distributed.algorithms.ddp_comm_hooks.powerSGD_hook,torch/distributed/algorithms/ddp_comm_hooks/powerSGD_hook.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/distributed_test.py,torch.distributed.algorithms.ddp_comm_hooks.powerSGD_hook,torch/distributed/algorithms/ddp_comm_hooks/powerSGD_hook.py,INTERNAL,MAPPED
torch/distributed/algorithms/ddp_comm_hooks/__init__.py,torch.distributed.algorithms.ddp_comm_hooks.quantization_hooks,torch/distributed/algorithms/ddp_comm_hooks/quantization_hooks.py,INTERNAL,MAPPED
test/distributed/algorithms/test_join.py,torch.distributed.algorithms.join.Join,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
test/distributed/optim/test_zero_redundancy_optimizer.py,torch.distributed.algorithms.join.Join,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/algorithms/__init__.py,torch.distributed.algorithms.join.Join,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/optim/zero_redundancy_optimizer.py,torch.distributed.algorithms.join.Join,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/nn/parallel/distributed.py,torch.distributed.algorithms.join.Join,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
test/distributed/algorithms/test_join.py,torch.distributed.algorithms.join.Joinable,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
test/distributed/optim/test_zero_redundancy_optimizer.py,torch.distributed.algorithms.join.Joinable,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/algorithms/__init__.py,torch.distributed.algorithms.join.Joinable,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/optim/zero_redundancy_optimizer.py,torch.distributed.algorithms.join.Joinable,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/nn/parallel/distributed.py,torch.distributed.algorithms.join.Joinable,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
test/distributed/algorithms/test_join.py,torch.distributed.algorithms.join.JoinHook,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
test/distributed/optim/test_zero_redundancy_optimizer.py,torch.distributed.algorithms.join.JoinHook,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/algorithms/__init__.py,torch.distributed.algorithms.join.JoinHook,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/optim/zero_redundancy_optimizer.py,torch.distributed.algorithms.join.JoinHook,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/nn/parallel/distributed.py,torch.distributed.algorithms.join.JoinHook,torch/distributed/algorithms/join.py,INTERNAL,MAPPED
torch/distributed/algorithms/model_averaging/hierarchical_model_averager.py,torch.distributed.algorithms.model_averaging.averagers,torch/distributed/algorithms/model_averaging/averagers.py,INTERNAL,MAPPED
torch/distributed/optim/post_localSGD_optimizer.py,torch.distributed.algorithms.model_averaging.averagers,torch/distributed/algorithms/model_averaging/averagers.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/distributed_test.py,torch.distributed.algorithms.model_averaging.averagers,torch/distributed/algorithms/model_averaging/averagers.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/distributed_test.py,torch.distributed.algorithms.model_averaging.hierarchical_model_averager,torch/distributed/algorithms/model_averaging/hierarchical_model_averager.py,INTERNAL,MAPPED
torch/distributed/algorithms/model_averaging/averagers.py,torch.distributed.algorithms.model_averaging.utils,torch/distributed/algorithms/model_averaging/utils.py,INTERNAL,MAPPED
torch/distributed/algorithms/model_averaging/hierarchical_model_averager.py,torch.distributed.algorithms.model_averaging.utils,torch/distributed/algorithms/model_averaging/utils.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/distributed_test.py,torch.distributed.algorithms.model_averaging.utils,torch/distributed/algorithms/model_averaging/utils.py,INTERNAL,MAPPED
test/distributed/argparse_util_test.py,torch.distributed.argparse_util.check_env,torch/distributed/argparse_util.py,INTERNAL,MAPPED
torch/distributed/run.py,torch.distributed.argparse_util.check_env,torch/distributed/argparse_util.py,INTERNAL,MAPPED
test/distributed/argparse_util_test.py,torch.distributed.argparse_util.env,torch/distributed/argparse_util.py,INTERNAL,MAPPED
torch/distributed/run.py,torch.distributed.argparse_util.env,torch/distributed/argparse_util.py,INTERNAL,MAPPED
torch/distributed/benchmarks/benchmark_ddp_rpc.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/distributed/optim/optimizer.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/distributed/rpc/__init__.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/jit/_builtins.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/ddp_under_dist_autograd_test.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/rpc/dist_autograd_test.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/rpc/dist_optimizer_test.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/rpc/jit/dist_autograd_test.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
torch/testing/_internal/distributed/rpc/rpc_test.py,torch.distributed.autograd,torch/distributed/autograd/__init__.py,INTERNAL,MAPPED
test/distributed/test_c10d_error_logger.py,torch.distributed.c10d_error_logger._get_or_create_logger,torch/distributed/c10d_error_logger.py,INTERNAL,MAPPED
torch/distributed/distributed_c10d.py,torch.distributed.c10d_error_logger._get_or_create_logger,torch/distributed/c10d_error_logger.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_2d_fsdp_dt_checkpoint.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_dtensor_checkpoint.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsdp_model_state.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsdp_optim_state.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsspec.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
torch/distributed/checkpoint/examples/fsdp_checkpoint_example.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
torch/distributed/checkpoint/optimizer.py,torch.distributed.checkpoint,torch/distributed/checkpoint/__init__.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_dedup_tensors.py,torch.distributed.checkpoint._dedup_tensors.dedup_tensors,torch/distributed/checkpoint/_dedup_tensors.py,INTERNAL,MAPPED
torch/distributed/checkpoint/default_planner.py,torch.distributed.checkpoint._dedup_tensors.dedup_tensors,torch/distributed/checkpoint/_dedup_tensors.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsspec.py,torch.distributed.checkpoint._fsspec_filesystem.FsspecReader,torch/distributed/checkpoint/_fsspec_filesystem.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsspec.py,torch.distributed.checkpoint._fsspec_filesystem.FsspecWriter,torch/distributed/checkpoint/_fsspec_filesystem.py,INTERNAL,MAPPED
torch/distributed/checkpoint/default_planner.py,torch.distributed.checkpoint._nested_dict.FLATTEN_MAPPING,torch/distributed/checkpoint/_nested_dict.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_nested_dict.py,torch.distributed.checkpoint._nested_dict.flatten_state_dict,torch/distributed/checkpoint/_nested_dict.py,INTERNAL,MAPPED
torch/distributed/checkpoint/default_planner.py,torch.distributed.checkpoint._nested_dict.flatten_state_dict,torch/distributed/checkpoint/_nested_dict.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_nested_dict.py,torch.distributed.checkpoint._nested_dict.unflatten_state_dict,torch/distributed/checkpoint/_nested_dict.py,INTERNAL,MAPPED
torch/distributed/checkpoint/optimizer.py,torch.distributed.checkpoint._nested_dict.unflatten_state_dict,torch/distributed/checkpoint/_nested_dict.py,INTERNAL,MAPPED
torch/distributed/checkpoint/default_planner.py,torch.distributed.checkpoint._sharded_tensor_utils._flatten_sharded_tensors,torch/distributed/checkpoint/_sharded_tensor_utils.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_traverse.py,torch.distributed.checkpoint._traverse,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_nested_dict.py,torch.distributed.checkpoint._traverse.OBJ_PATH,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_sharded_tensor_utils.py,torch.distributed.checkpoint._traverse.OBJ_PATH,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_nested_dict.py,torch.distributed.checkpoint._traverse.set_element,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_sharded_tensor_utils.py,torch.distributed.checkpoint._traverse.set_element,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/default_planner.py,torch.distributed.checkpoint._traverse.set_element,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_nested_dict.py,torch.distributed.checkpoint._traverse.STATE_DICT_ITEM,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_sharded_tensor_utils.py,torch.distributed.checkpoint._traverse.STATE_DICT_ITEM,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_nested_dict.py,torch.distributed.checkpoint._traverse.traverse_state_dict,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/_sharded_tensor_utils.py,torch.distributed.checkpoint._traverse.traverse_state_dict,torch/distributed/checkpoint/_traverse.py,INTERNAL,MAPPED
torch/distributed/checkpoint/utils.py,torch.distributed.checkpoint.api._is_wrapped_exception,torch/distributed/checkpoint/api.py,INTERNAL,MAPPED
torch/distributed/checkpoint/utils.py,torch.distributed.checkpoint.api._wrap_exception,torch/distributed/checkpoint/api.py,INTERNAL,MAPPED
torch/distributed/checkpoint/__init__.py,torch.distributed.checkpoint.api.CheckpointException,torch/distributed/checkpoint/api.py,INTERNAL,MAPPED
torch/distributed/checkpoint/utils.py,torch.distributed.checkpoint.api.CheckpointException,torch/distributed/checkpoint/api.py,INTERNAL,MAPPED
torch/distributed/checkpoint/utils.py,torch.distributed.checkpoint.api.WRAPPED_EXCEPTION,torch/distributed/checkpoint/api.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_checkpoint.py,torch.distributed.checkpoint.CheckpointException,torch/distributed/checkpoint/api.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_checkpoint.py,torch.distributed.checkpoint.default_planner._create_default_local_metadata,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_planner.py,torch.distributed.checkpoint.default_planner._create_default_local_metadata,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_planner.py,torch.distributed.checkpoint.default_planner.create_default_global_save_plan,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_planner.py,torch.distributed.checkpoint.default_planner.create_default_local_load_plan,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_planner.py,torch.distributed.checkpoint.default_planner.create_default_local_save_plan,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_2d_fsdp_dt_checkpoint.py,torch.distributed.checkpoint.default_planner.DefaultLoadPlanner,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsdp_model_state.py,torch.distributed.checkpoint.default_planner.DefaultLoadPlanner,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
test/distributed/checkpoint/test_fsdp_optim_state.py,torch.distributed.checkpoint.default_planner.DefaultLoadPlanner,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
torch/distributed/checkpoint/__init__.py,torch.distributed.checkpoint.default_planner.DefaultLoadPlanner,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
torch/distributed/checkpoint/optimizer.py,torch.distributed.checkpoint.default_planner.DefaultLoadPlanner,torch/distributed/checkpoint/default_planner.py,INTERNAL,MAPPED
